trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
phecode,300.13,both_sexes,,,Phobia,,,mental disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-300.13-both_sexes.tsv.bgz.tbi,1047,669,292,EUR,1,,,,,896,,,,,,369930,,,,,,0.24331,,,,,,0.99024,,phecode-300.13-both_sexes.tsv.bgz,phecode-300.13-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-300.13-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-300.13-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-300.13-both_sexes.tsv.bgz.tbi,536179889,1751435,ee75f6049260d351528a747966304bb7,4f45d685ba95f8f78d792ba6a05643d3,PH_Phobia_h0.24331_n1047,F40.298,0,PH_Phobia_h0.24331,1.01,h2_z_insignificant,,0.0039,F40,0
phecode,333,both_sexes,,,Extrapyramidal disease and abnormal movement disorders,,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-333-both_sexes.tsv.bgz.tbi,1492,751,623,EUR,1,,,,,1314,,,,,,403249,,,,,,0.069227,,,,,,1.0162,,phecode-333-both_sexes.tsv.bgz,phecode-333-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-333-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-333-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-333-both_sexes.tsv.bgz.tbi,539355852,1752112,684931fb1e088a774c96dbfb0b5365ca,b45c2346bf3b922dee4d2baa8ffde082,PH_Extrapyramidal_disease_and_abnormal_movement_disorders_h0.06923_n1492,G25.9,0,PH_Extrapyramidal_disease_and_abnormal_movement_disorders_h0.06923,1,h2_z_insignificant,,-0.0017,G25,0
phecode,350.1,both_sexes,,,Abnormal involuntary movements,,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-350.1-both_sexes.tsv.bgz.tbi,1394,652,631,EUR,1,,,,,1221,,,,,,415922,,,,,,0.055144,,,,,,1.0382,,phecode-350.1-both_sexes.tsv.bgz,phecode-350.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-350.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-350.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-350.1-both_sexes.tsv.bgz.tbi,539392697,1751996,06090fa8835d287042ac70aaf3e9e62f,715e5c9be2b07304f7daf46d5813255a,PH_Abnormal_involuntary_movements_h0.05514_n1394,R25.9,0,PH_Abnormal_involuntary_movements_h0.05514,1.02,h2_z_insignificant,,0.0003,R25,0
phecode,369.5,both_sexes,,,"Conjunctivitis, infectious",,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-369.5-both_sexes.tsv.bgz.tbi,398,199,177,EUR,1,,,,,348,,,,,,409073,,,,,,0.13878,,,,,,0.97756,,phecode-369.5-both_sexes.tsv.bgz,phecode-369.5-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-369.5-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-369.5-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-369.5-both_sexes.tsv.bgz.tbi,525593566,1751067,912dee9af2bc785c3ed3ca0be0ada4c1,357a5c2242e3d0450c0a06ad0835fd91,PH_Conjunctivitis_infectious_h0.13878_n398,H10.89,0,PH_Conjunctivitis_infectious_h0.13878_L50,0.984,h2_z_insignificant,,0.0019,H10,0
phecode,389.4,both_sexes,,,Tinnitus,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-389.4-both_sexes.tsv.bgz.tbi,812,375,372,EUR,1,,,,,700,,,,,,414345,,,,,,0.060245,,,,,,1.013,,phecode-389.4-both_sexes.tsv.bgz,phecode-389.4-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-389.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-389.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-389.4-both_sexes.tsv.bgz.tbi,533771035,1751327,8a55f2465a73b57a6777feeaf0803b8b,508dad85257e109e3a1a0a6b1f5260ef,PH_Tinnitus_h0.06025_n812,H93.13,0,PH_Tinnitus_h0.06025_F32,1.03,h2_z_insignificant,,0.0035,H93,0
phecode,418.1,both_sexes,,,Precordial pain,,,circulatory system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-418.1-both_sexes.tsv.bgz.tbi,5436,2538,2463,"AFR,CSA,EUR",3,90,,188,,4631,,5862,,7521,,384496,,0.0813,,0.0315,,0.073116,,1.0058,,1.0312,,1.0578,,phecode-418.1-both_sexes.tsv.bgz,phecode-418.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-418.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-418.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-418.1-both_sexes.tsv.bgz.tbi,1616815781,2054127,b9448cf3e41c47320d2e0e188f260438,e27ebfdb98c427bb2a070965e79fb6b4,PH_Precordial_pain_h0.07312_n5436,R07.2,0,PH_Precordial_pain_h0.07312,1.04,h2_z_insignificant,,0.0056,R07.2,0
phecode,531,both_sexes,,,Peptic ulcer (excl. esophageal),,,digestive,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-531-both_sexes.tsv.bgz.tbi,10514,4255,5333,"AFR,CSA,EAS,EUR,MID",5,144,,231,56,9015,61,6492,,8645,2653,411516,1538,0.0508,,0.0149,0.11126,0.052848,0.0661,0.99699,,0.99777,1.0085,1.0353,1.0637,phecode-531-both_sexes.tsv.bgz,phecode-531-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-531-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-531-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-531-both_sexes.tsv.bgz.tbi,2115837870,2190646,b249fc105841ec4225a2622d99accb04,aac21546203dcf4777fdbb4c016eb73e,PH_Peptic_ulcer_excl._esophageal_h0.05285_n10514,Z87.11,0,PH_Peptic_ulcer_exclesophageal_h0..05285,1.04,not_EUR_plus_1,,0.0108,K26-K27-K28,0
phecode,564.1,both_sexes,,,Irritable Bowel Syndrome,,,digestive,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-564.1-both_sexes.tsv.bgz.tbi,7937,5433,1860,"AFR,CSA,EUR",3,82,,103,,6993,,5537,,7235,,330270,,0.0373,,0.14583,,0.060221,,1.0289,,0.98705,,1.0551,,phecode-564.1-both_sexes.tsv.bgz,phecode-564.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-564.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-564.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-564.1-both_sexes.tsv.bgz.tbi,1615200935,2054551,f63eb257621e574a284a9e321ea25ae0,86617ed80b6fef0fd537f279574ca655,PH_Irritable_Bowel_Syndrome_h0.06022_n7937,K58.9,0,PH_Irritable_Bowel_Syndrome_h0.06022,1.05,h2_z_insignificant,,0.0098,K58-K58.0-K58.9,0
phecode,611,both_sexes,,,Abnormal findings on mammogram or breast exam,,,genitourinary,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-611-both_sexes.tsv.bgz.tbi,1985,1771,48,EUR,1,,,,,1702,,,,,,412667,,,,,,0.063295,,,,,,1.0091,,phecode-611-both_sexes.tsv.bgz,phecode-611-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-611-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-611-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-611-both_sexes.tsv.bgz.tbi,541647973,1751713,c28e34d981045ef50bc09361b262b392,b19211cfcdd33bc4931248bef6aba57e,PH_Abnormal_findings_on_mammogram_or_breast_exam_h0.06330_n1985,R92.8,0,PH_Abnormal_findings_on_mammogram_or_breast_exam_h0.06330,1.02,h2_z_insignificant,,0.0006,R92,0
phecode,958.2,both_sexes,,,Traumatic and surgical subcutaneous emphysema,,,injuries & poisonings,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-958.2-both_sexes.tsv.bgz.tbi,117,28,80,EUR,1,,,,,108,,,,,,419882,,,,,,0.16685,,,,,,0.98328,,phecode-958.2-both_sexes.tsv.bgz,phecode-958.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-958.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-958.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-958.2-both_sexes.tsv.bgz.tbi,508231418,1750418,754a5782d23f691bb3629b353c9d22be,85fba47d1b7b672ab0eec53f8fb37d2e,PH_Traumatic_and_surgical_subcutaneous_emphysema_h0.16685_n117,T797,0,PH_Traumatic_and_surgical_subcutaneous_emphysema_h0.16685,0.956,h2_z_insignificant,,0.0013,T79.7,0
phecode,990,both_sexes,,,Effects radiation NOS,,,injuries & poisonings,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-990-both_sexes.tsv.bgz.tbi,5420,2588,2405,"AFR,CSA,EUR",3,67,,67,,4786,,6569,,8809,,415744,,0.0502,,0.0504,,0.062063,,0.98595,,1.0156,,1.0156,,phecode-990-both_sexes.tsv.bgz,phecode-990-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-990-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-990-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-990-both_sexes.tsv.bgz.tbi,1590915178,2050235,74805040ec8a46663c052e44be458d1e,45deff192b9a487910cf870ddb073fe7,PH_Effects_radiation_NOS_h0.06206_n5420,Y36.540,0,PH_Effects_radiation_NOS_h0.06206,1.03,h2_z_insignificant,,0.0051,K52.0-N30.4-O35.6-T66-Y63.2-Z92.3,0
phecode,1014,both_sexes,,,"Effects of heat, cold and air pressure",,,injuries & poisonings,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1014-both_sexes.tsv.bgz.tbi,391,165,192,EUR,1,,,,,341,,,,,,420190,,,,,,0.18118,,,,,,0.97605,,phecode-1014-both_sexes.tsv.bgz,phecode-1014-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1014-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1014-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1014-both_sexes.tsv.bgz.tbi,525491424,1751375,f7e516a4bf7c7d908cf54048ffc962c9,c1fba6730b9f6f91cedfc12803f6344f,PH_Effects_of_heat_cold_and_air_pressure_h0.18118_n391,T70.9XXA,0,PH_Effects_of_heat_cold_and_air_pressure_h0.18118,0.992,h2_z_insignificant,,0.0036,T67,0
phecode,199,both_sexes,,,Neoplasm of uncertain behavior,,,neoplasms,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-199-both_sexes.tsv.bgz.tbi,2873,1132,1505,EUR,1,,,,,2515,,,,,,367856,,,,,,0.059734,,,,,,1.0007,,phecode-199-both_sexes.tsv.bgz,phecode-199-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-199-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-199-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-199-both_sexes.tsv.bgz.tbi,543853566,1752133,0124f0334a5d343851b1c246f1ac1222,d87cf7312fa21b05fad0016b4fd73209,PH_Neoplasm_of_uncertain_behavior_h0.05973_n2873,D37.1,0,PH_Neoplasm_of_uncertain_behavior_h0.05973,1.04,h2_z_insignificant,,-0.0005,D48,0
phecode,217,both_sexes,,,Vascular hamartomas and non-neoplastic nevi,,,neoplasms,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-217-both_sexes.tsv.bgz.tbi,848,428,353,EUR,1,,,,,751,,,,,,409694,,,,,,0.17371,,,,,,0.99537,,phecode-217-both_sexes.tsv.bgz,phecode-217-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-217-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-217-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-217-both_sexes.tsv.bgz.tbi,534254533,1751516,61c57da845573befee9928439349b2e8,9ac61e4e20894821f3aa0a241ca2ea80,PH_Vascular_hamartomas_and_non-neoplastic_nevi_h0.17371_n848,Z46.82,0,PH_Vascular_hamartomas_and_non_neoplastic_nevi_h0.17371,0.994,h2_z_insignificant,,0.0009,Q82,0
phecode,306.9,both_sexes,,,Tension headache,,,mental disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-306.9-both_sexes.tsv.bgz.tbi,442,267,135,EUR,1,,,,,365,,,,,,369930,,,,,,0.23236,,,,,,1.003,,phecode-306.9-both_sexes.tsv.bgz,phecode-306.9-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-306.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-306.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-306.9-both_sexes.tsv.bgz.tbi,526339455,1751089,e4c81b07ad2d4a73dbab55a4fa74f508,a7bfabb307985625655b34d39326c1d9,PH_Tension_headache_h0.23236_n442,G44.201,0,PH_Tension_headache_h0.23236,1.01,h2_z_insignificant,,-0.0023,G44,0
phecode,340,both_sexes,,,Migraine,,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-340-both_sexes.tsv.bgz.tbi,4294,2960,969,"AFR,CSA,EUR",3,61,,91,,3710,,6369,,8472,,407934,,0.0471,,0.0582,,0.080446,,0.98737,,1.005,,1.0668,,phecode-340-both_sexes.tsv.bgz,phecode-340-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-340-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-340-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-340-both_sexes.tsv.bgz.tbi,1582607574,2048097,789e78928e33d2ad4dda704c87c38e7b,c7ae785d1d884bf8329c2339a63a31f8,PH_Migraine_h0.08045_n4294,G43.4,0,PH_Migraine_h0.08045,1.06,h2_z_insignificant,,0.0043,G43-G43.0-G43.2-G43.8-G43.9-G44.0,0
phecode,357,both_sexes,,,Inflammatory and toxic neuropathy,,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-357-both_sexes.tsv.bgz.tbi,2679,981,1500,"CSA,EUR",2,,,53,,2351,,,,8809,,417332,,,,0.12251,,0.065817,,,,1.0036,,1.0718,,phecode-357-both_sexes.tsv.bgz,phecode-357-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-357-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-357-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-357-both_sexes.tsv.bgz.tbi,1091521280,1929329,4cfd658680bdd5b9342ac496af3d96ab,032114022cdda4ac121a0a87b05fa883,PH_Inflammatory_and_toxic_neuropathy_h0.06582_n2679,H46.3,0,PH_Inflammatory_and_toxic_neuropathy_h0.06582,1.03,h2_z_insignificant,,0.0001,G13.0-G13.1-G61-G61.0-G61.1-G61.8-G61.9-G62.2-G62.8-G62.9-G63-G63.8-G64,0
phecode,365,both_sexes,,,Glaucoma,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-365-both_sexes.tsv.bgz.tbi,7241,3374,3334,"AFR,CSA,EUR",3,206,,186,,6199,,6257,,8378,,404535,,0.035,,0.10296,,0.11273,,0.99265,,0.96897,,1.078,,phecode-365-both_sexes.tsv.bgz,phecode-365-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-365-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-365-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-365-both_sexes.tsv.bgz.tbi,1655315361,2061855,6c666395c0bf38ff7c61711a70a50f4d,9e58dc606f446cf7f41f51ca43dc93c3,PH_Glaucoma_h0.11273_n7241,H40,1,PH_Glaucoma_h0.11273,1.07,not_EUR_plus_1,,0.0114,H40-H40.0-H40.3-H40.4-H40.5-H40.6-H40.8-H40.9-H42-H42.0-H42.8,0
phecode,427.9,both_sexes,,,Palpitations,,,circulatory system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-427.9-both_sexes.tsv.bgz.tbi,5425,3187,1765,"AFR,CSA,EUR",3,112,,110,,4620,,6241,,8234,,384657,,0.1145,,0.17808,,0.059623,,1.0073,,0.99761,,1.0484,,phecode-427.9-both_sexes.tsv.bgz,phecode-427.9-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-427.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-427.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-427.9-both_sexes.tsv.bgz.tbi,1619392004,2055242,65dea364543ddb44a7c4e7fc10d164f8,e1c1831dbd79d913682c09299a731c30,PH_Palpitations_h0.05962_n5425,R00.2,0,PH_Palpitations_h0.05962,1.06,h2_z_insignificant,,0.001,R00.2,0
phecode,524.3,both_sexes,,,Anomalies of tooth position/malocclusion,,,digestive,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-524.3-both_sexes.tsv.bgz.tbi,392,205,159,EUR,1,,,,,341,,,,,,408157,,,,,,0.13612,,,,,,0.98858,,phecode-524.3-both_sexes.tsv.bgz,phecode-524.3-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-524.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-524.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-524.3-both_sexes.tsv.bgz.tbi,525259529,1751474,cde359c32644483d7265723455418d44,412624c2f87c526048ecf2fb2c450632,PH_Anomalies_of_tooth_position_malocclusion_h0.13612_n392,M26.39,0,PH_Anomalies_of_tooth_position_malocclusion_h0.13612_I20,1.01,h2_z_insignificant,,0.0012,K07,0
phecode,695.42,both_sexes,,,Systemic lupus erythematosus,,,dermatologic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-695.42-both_sexes.tsv.bgz.tbi,540,408,72,EUR,1,,,,,412,,,,,,411160,,,,,,0.12527,,,,,,0.99239,,phecode-695.42-both_sexes.tsv.bgz,phecode-695.42-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-695.42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-695.42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-695.42-both_sexes.tsv.bgz.tbi,527620172,1751082,251ee4508f6b8de6614f469d74b278df,964fa810e7aeda6b97826d68701b3a76,PH_Systemic_lupus_erythematosus_h0.12527_n540,M32.9,0,PH_Systemic_lupus_erythematosus_h0.12527,1.01,h2_z_insignificant,,0.0025,M32,0
phecode,728.71,both_sexes,,,Contracture of palmar fascia [Dupuytren's disease],,,musculoskeletal,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-728.71-both_sexes.tsv.bgz.tbi,4594,1030,3264,EUR,1,,,,,4234,,,,,,386932,,,,,,0.18958,,,,,,1.0923,,phecode-728.71-both_sexes.tsv.bgz,phecode-728.71-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-728.71-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-728.71-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-728.71-both_sexes.tsv.bgz.tbi,545832727,1751892,07ff4999f3fc449b954acb3d1c77432c,876ed9d5419dd8cbcb96dbe506d101d8,PH_Contracture_of_palmar_fascia_[Dupuytren's_disease]_h0.18958_n4594,M72.0,0,PH_Contracture_of_palmar_fascia_Dupuytrens_disease_h0.18958,1.08,not_EUR_plus_1,,0.0229,M72,0
phecode,938.2,both_sexes,,,Chronic dermatitis due to solar radiation,,,dermatologic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-938.2-both_sexes.tsv.bgz.tbi,3472,1541,1701,EUR,1,,,,,3190,,,,,,412489,,,,,,0.056376,,,,,,1.0402,,phecode-938.2-both_sexes.tsv.bgz,phecode-938.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-938.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-938.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-938.2-both_sexes.tsv.bgz.tbi,544950036,1751798,932c84fd35524c2d7a04467d0e87e130,d23e679522919c6390cc55f7eee33106,PH_Chronic_dermatitis_due_to_solar_radiation_h0.05638_n3472,L57.8,0,PH_Chronic_dermatitis_due_to_solar_radiation_h0.05638,1.07,h2_z_insignificant,,0.0026,L57,0
phecode,202,both_sexes,,,"Cancer of other lymphoid, histiocytic tissue",,,neoplasms,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-202-both_sexes.tsv.bgz.tbi,3267,1324,1691,EUR,1,,,,,2895,,,,,,414840,,,,,,0.053388,,,,,,1.0459,,phecode-202-both_sexes.tsv.bgz,phecode-202-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-202-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-202-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-202-both_sexes.tsv.bgz.tbi,544680106,1751945,ed7bb5d8c0168c5cbb0b0e243a8e89b4,5bd20c89ec7c668dcc90328383ddea3a,PH_Cancer_of_other_lymphoid_histiocytic_tissue_h0.05339_n3267,C96.9,0,PH_Cancer_of_other_lymphoid_histiocytic_tissue_h0.05339,1.05,h2_z_insignificant,,-3.95E-05,C96,0
phecode,260,both_sexes,,,Protein-calorie malnutrition,,,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-260-both_sexes.tsv.bgz.tbi,333,132,173,EUR,1,,,,,293,,,,,,416692,,,,,,0.19214,,,,,,1.0002,,phecode-260-both_sexes.tsv.bgz,phecode-260-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-260-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-260-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-260-both_sexes.tsv.bgz.tbi,523038655,1751419,b173c54cf50ef77e545105374054eafe,40f31c336b8de843a3e8ae2e8701f6fc,PH_Protein-calorie_malnutrition_h0.19214_n333,E64.0,0,PH_Protein_calorie_malnutrition_h0.19214,1.02,h2_z_insignificant,,-0.0008,E46,0
