trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_annot,Added_new,ICD10_code,new_pheno_annot
categorical,20001,both_sexes,1061,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",basal cell carcinoma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,4278,2551,1727,EUR,1,NA,NA,NA,NA,3947,NA,NA,NA,NA,NA,416526,NA,NA,NA,NA,NA,0.11939,NA,NA,NA,NA,NA,1.0376,NA,categorical-20001-both_sexes-1061.tsv.bgz,categorical-20001-both_sexes-1061.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1061.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1061.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1061.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1061.tsv.bgz.tbi,545811542,1752008,a3531dfbfc0b07114783e96d2e23e7b7,4dd3ac36fa2266dd88fbc99356aa17db,CA_Medical_conditions_h0.11939_n4278,neoplasms,CA_basal_cell_carcinoma_h011939_n4278_3947,0,C19,CA_basal_cell_carcinoma_h0.11939_C19
categorical,20001,both_sexes,1062,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",squamous cell carcinoma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,564,286,278,EUR,1,NA,NA,NA,NA,510,NA,NA,NA,NA,NA,419963,NA,NA,NA,NA,NA,0.085298,NA,NA,NA,NA,NA,1.025,NA,categorical-20001-both_sexes-1062.tsv.bgz,categorical-20001-both_sexes-1062.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1062.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1062.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1062.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1062.tsv.bgz.tbi,530364931,1751128,fb46fbd912155ce24b3959c106ac2209,c41bf2442d71985dd1249a018ff1b547,CA_Medical_conditions_h0.08530_n564,neoplasms,CA_squamous_cell_carcinoma_h008530_n564_510,0,C22,CA_squamous_cell_carcinoma_h0.08530_C22
categorical,20001,both_sexes,99999,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",unclassifiable,UK Biobank Assessment Centre > Verbal interview > Medical conditions,519,375,144,EUR,1,NA,NA,NA,NA,465,NA,NA,NA,NA,NA,420008,NA,NA,NA,NA,NA,0.11457,NA,NA,NA,NA,NA,1.0277,NA,categorical-20001-both_sexes-99999.tsv.bgz,categorical-20001-both_sexes-99999.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-99999.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-99999.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-99999.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-99999.tsv.bgz.tbi,529002134,1751321,705bcd84bab1db7711ca2e826e380485,115ed3dbdeabec683196c6765ab60000,CA_Medical_conditions_h0.11457_n519,neoplasms,CA_unclassifiable_h011457_n519_465,0,C25,CA_unclassifiable_h0.11457_C25
categorical,20002,both_sexes,1066,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",heart/cardiac problem,UK Biobank Assessment Centre > Verbal interview > Medical conditions,1541,739,802,EUR,1,NA,NA,NA,NA,1353,NA,NA,NA,NA,NA,419120,NA,NA,NA,NA,NA,0.052603,NA,NA,NA,NA,NA,1.021,NA,categorical-20002-both_sexes-1066.tsv.bgz,categorical-20002-both_sexes-1066.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1066.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1066.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1066.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1066.tsv.bgz.tbi,539342486,1751837,d0caf6b063ccd47500a194a3a1ce49ad,74eadb11f6062c5a9354fce09ffb10a1,CA_Medical_conditions_h0.05260_n1541,circulatory_system,CA_heart_cardiac_problem_h005260_n1541_1353,0,C23,CA_heart_cardiac_problem_h0.05260_C23
categorical,20002,both_sexes,1067,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",peripheral vascular disease,UK Biobank Assessment Centre > Verbal interview > Medical conditions,889,548,341,EUR,1,NA,NA,NA,NA,785,NA,NA,NA,NA,NA,419688,NA,NA,NA,NA,NA,0.065138,NA,NA,NA,NA,NA,1.0018,NA,categorical-20002-both_sexes-1067.tsv.bgz,categorical-20002-both_sexes-1067.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1067.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1067.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1067.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1067.tsv.bgz.tbi,534481102,1751915,7a11a449b2adc68312a9021de4cb982e,754aed7c54bccb3dead50907531146c0,CA_Medical_conditions_h0.06514_n889,circulatory_system,CA_peripheral_vascular_disease_h006514_n889_785,0,C34,CA_peripheral_vascular_disease_h0.06514_C34
categorical,20002,both_sexes,1077,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",heart arrhythmia,UK Biobank Assessment Centre > Verbal interview > Medical conditions,2597,1283,1314,EUR,1,NA,NA,NA,NA,2321,NA,NA,NA,NA,NA,418152,NA,NA,NA,NA,NA,0.063058,NA,NA,NA,NA,NA,1.0313,NA,categorical-20002-both_sexes-1077.tsv.bgz,categorical-20002-both_sexes-1077.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1077.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1077.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1077.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1077.tsv.bgz.tbi,543739494,1752238,c966bfc53b7b540c83357ca74c445417,3c7056b20cea875bef8f258ffcb80b2f,CA_Medical_conditions_h0.06306_n2597,circulatory_system,CA_heart_arrhythmia_h006306_n2597_2321,0,I49.9,CA_heart_arrhythmia_h0.06306_I49.9
categorical,20002,both_sexes,1078,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",heart valve problem/heart murmur,UK Biobank Assessment Centre > Verbal interview > Medical conditions,3239,1955,1284,EUR,1,NA,NA,NA,NA,2866,NA,NA,NA,NA,NA,417607,NA,NA,NA,NA,NA,0.058461,NA,NA,NA,NA,NA,1.0121,NA,categorical-20002-both_sexes-1078.tsv.bgz,categorical-20002-both_sexes-1078.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1078.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1078.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1078.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1078.tsv.bgz.tbi,544590696,1752095,b0e08f556351acd4333716186414695f,29eddd3622d9467f68adf40579a72418,CA_Medical_conditions_h0.05846_n3239,circulatory_system,CA_heart_valve_problem_heart_murmur_h005846_n3239_2866,0,C44,CA_heart_valve_problem_heart_murmur_h0.05846_C44
categorical,20002,both_sexes,1114,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",bronchiectasis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,1089,716,373,EUR,1,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,419473,NA,NA,NA,NA,NA,0.10086,NA,NA,NA,NA,NA,1.0473,NA,categorical-20002-both_sexes-1114.tsv.bgz,categorical-20002-both_sexes-1114.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1114.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1114.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1114.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1114.tsv.bgz.tbi,536477433,1751613,35d29df48d83a1ba004399b573d847fc,38f51b745f4789c27bccb7daa8f1cdb7,CA_Medical_conditions_h0.10086_n1089,respiratory,CA_bronchiectasis_h010086_n1089_1000,0,C43,CA_bronchiectasis_h0.10086_C43
categorical,20002,both_sexes,1117,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",other respiratory problems,UK Biobank Assessment Centre > Verbal interview > Medical conditions,802,393,409,EUR,1,NA,NA,NA,NA,719,NA,NA,NA,NA,NA,419754,NA,NA,NA,NA,NA,0.12858,NA,NA,NA,NA,NA,1.0022,NA,categorical-20002-both_sexes-1117.tsv.bgz,categorical-20002-both_sexes-1117.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1117.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1117.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1117.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1117.tsv.bgz.tbi,533799811,1751361,ce143206f50e13ac2bac51e44803a39c,504398b738d03ab1782b7e595428a29b,CA_Medical_conditions_h0.12858_n802,respiratory,CA_other_respiratory_problems_h012858_n802_719,0,C44,CA_other_respiratory_problems_h0.12858_C44
categorical,20002,both_sexes,1123,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",sleep apnoea,UK Biobank Assessment Centre > Verbal interview > Medical conditions,1566,370,1196,EUR,1,NA,NA,NA,NA,1372,NA,NA,NA,NA,NA,419101,NA,NA,NA,NA,NA,0.14298,NA,NA,NA,NA,NA,1.0451,NA,categorical-20002-both_sexes-1123.tsv.bgz,categorical-20002-both_sexes-1123.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1123.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1123.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1123.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1123.tsv.bgz.tbi,539582212,1751943,d8478edf4660d4b17563029ed742814b,d6c959dfdce09caf5f9a6d0726d4c19d,CA_Medical_conditions_h0.14298_n1566,respiratory,CA_sleep_apnoea_h014298_n1566_1372,0,C64,CA_sleep_apnoea_h0.14298_C64
categorical,20002,both_sexes,1126,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",spontaneous pneumothorax/recurrent pneumothorax,UK Biobank Assessment Centre > Verbal interview > Medical conditions,1100,305,795,EUR,1,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,419475,NA,NA,NA,NA,NA,0.23928,NA,NA,NA,NA,NA,0.98791,NA,categorical-20002-both_sexes-1126.tsv.bgz,categorical-20002-both_sexes-1126.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1126.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1126.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1126.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1126.tsv.bgz.tbi,537221369,1751898,3ba4ae9babfc9131c883d12ce4431514,a25abc90870e7a750e9d1c9d825a2bd7,CA_Medical_conditions_h0.23928_n1100,respiratory,CA_spontaneous_pneumothorax_recurrent_pneumothorax_h023928_n1100_998,0,C64,CA_spontaneous_pneumothorax_recurrent_pneumothorax_h0.23928_C64
categorical,20002,both_sexes,1143,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",gastritis/gastric erosions,UK Biobank Assessment Centre > Verbal interview > Medical conditions,779,431,348,EUR,1,NA,NA,NA,NA,640,NA,NA,NA,NA,NA,419833,NA,NA,NA,NA,NA,0.16283,NA,NA,NA,NA,NA,0.99686,NA,categorical-20002-both_sexes-1143.tsv.bgz,categorical-20002-both_sexes-1143.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1143.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1143.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1143.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1143.tsv.bgz.tbi,532824502,1751682,f03071002e610fb621b2cfebdf775b04,110eb5dc23db524e03c3f33351f67d6c,CA_Medical_conditions_h0.16283_n779,Medical conditions,CA_gastritis_gastric_erosions_h016283_n779_640,0,C67,CA_gastritis_gastric_erosions_h0.16283_C67
categorical,20002,both_sexes,1157,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",non-infective hepatitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,486,266,220,EUR,1,NA,NA,NA,NA,433,NA,NA,NA,NA,NA,420040,NA,NA,NA,NA,NA,0.13474,NA,NA,NA,NA,NA,1.0089,NA,categorical-20002-both_sexes-1157.tsv.bgz,categorical-20002-both_sexes-1157.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1157.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1157.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1157.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1157.tsv.bgz.tbi,528474510,1751239,2962ad573f32db1b2e310eda2f384c7c,af6c7c21b3a07e482e23b9f28936264c,CA_Medical_conditions_h0.13474_n486,Medical conditions,CA_non_infective_hepatitis_h013474_n486_433,0,C71,CA_non_infective_hepatitis_h0.13474_C71
categorical,20002,both_sexes,1158,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",liver failure/cirrhosis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,341,172,169,EUR,1,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,420173,NA,NA,NA,NA,NA,0.1253,NA,NA,NA,NA,NA,1.0028,NA,categorical-20002-both_sexes-1158.tsv.bgz,categorical-20002-both_sexes-1158.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1158.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1158.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1158.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1158.tsv.bgz.tbi,522944523,1750571,64a9c47d1bf21dc8da5da3aa4355b617,23247658f8a9304b51c7b448b3ac3bf1,CA_Medical_conditions_h0.12530_n341,Medical conditions,CA_liver_failure_cirrhosis_h012530_n341_300,0,C71,CA_liver_failure_cirrhosis_h0.12530_C71
categorical,20002,both_sexes,1163,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",cholecystitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,468,347,121,EUR,1,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,420053,NA,NA,NA,NA,NA,0.2365,NA,NA,NA,NA,NA,0.97112,NA,categorical-20002-both_sexes-1163.tsv.bgz,categorical-20002-both_sexes-1163.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1163.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1163.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1163.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1163.tsv.bgz.tbi,527807193,1751246,06650aae29eb55ff40c9121572f709ec,0d8f646be80e5b86136332121d8e2788,CA_Medical_conditions_h0.23650_n468,Medical conditions,CA_cholecystitis_h023650_n468_420,0,C71,CA_cholecystitis_h0.23650_C71
categorical,20002,both_sexes,1165,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",pancreatitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,1015,495,520,EUR,1,NA,NA,NA,NA,915,NA,NA,NA,NA,NA,419558,NA,NA,NA,NA,NA,0.064752,NA,NA,NA,NA,NA,0.97681,NA,categorical-20002-both_sexes-1165.tsv.bgz,categorical-20002-both_sexes-1165.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1165.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1165.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1165.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1165.tsv.bgz.tbi,535659714,1751503,7ff7138ac5503e6b126fea510192544c,850424b2364cacc641edcbc719ec7665,CA_Medical_conditions_h0.06475_n1015,Medical conditions,CA_pancreatitis_h006475_n1015_915,0,C73,CA_pancreatitis_h0.06475_C73
