10ClassKind,10DepthInKind,icd10Code,icd10Chapter,icd10Title,11ClassKind,11DepthInKind,ICD-11 FoundationURI,Linearization (releaseURI),icd11Code,icd11Chapter,icd11Title,2020-09-15
category,2,T86.4,XIX,Liver transplant failure and rejection,category,1,http://id.who.int/icd/entity/129221830,http://id.who.int/icd/release/11/beta/mms/129221830,NE84,22,Failure or rejection of transplanted organs or tissues,
category,2,T86.8,XIX,Failure and rejection of other transplanted organs and tissues,category,1,http://id.who.int/icd/entity/129221830,http://id.who.int/icd/release/11/beta/mms/129221830,NE84,22,Failure or rejection of transplanted organs or tissues,
category,2,T86.9,XIX,Failure and rejection of unspecified transplanted organ and tissue,category,1,http://id.who.int/icd/entity/129221830,http://id.who.int/icd/release/11/beta/mms/129221830,NE84,22,Failure or rejection of transplanted organs or tissues,
category,1,T87,XIX,Complications peculiar to reattachment and amputation,category,1,http://id.who.int/icd/entity/1660422480,http://id.who.int/icd/release/11/beta/mms/1660422480,NE85,22,Complications peculiar to reattachment or amputation,
category,2,T87.0,XIX,Complications of reattached (part of) upper extremity,category,2,http://id.who.int/icd/entity/653825577,http://id.who.int/icd/release/11/beta/mms/653825577,NE85.0,22,Complications of reattached upper extremity,
category,2,T87.1,XIX,Complications of reattached (part of) lower extremity,category,2,http://id.who.int/icd/entity/1135827901,http://id.who.int/icd/release/11/beta/mms/1135827901,NE85.1,22,Complications of reattached lower extremity,
category,2,T87.2,XIX,Complications of other reattached body part,category,2,http://id.who.int/icd/entity/924715844,http://id.who.int/icd/release/11/beta/mms/924715844,NE85.2,22,Complications of other reattached body part,
category,2,T87.3,XIX,Neuroma of amputation stump,category,2,http://id.who.int/icd/entity/1381353174,http://id.who.int/icd/release/11/beta/mms/1381353174,NE85.3,22,Neuroma of amputation stump,
category,2,T87.4,XIX,Infection of amputation stump,category,2,http://id.who.int/icd/entity/565925186,http://id.who.int/icd/release/11/beta/mms/565925186,NE85.4,22,Infection of amputation stump,
category,2,T87.5,XIX,Necrosis of amputation stump,category,2,http://id.who.int/icd/entity/1156618456,http://id.who.int/icd/release/11/beta/mms/1156618456,NE85.5,22,Necrosis of amputation stump,
category,2,T87.6,XIX,Other and unspecified complications of amputation stump,category,2,http://id.who.int/icd/entity/811452457,http://id.who.int/icd/release/11/beta/mms/811452457,NE85.6,22,Other or unspecified complications of amputation stump,
category,1,T88,XIX,"Other complications of surgical and medical care, not elsewhere classified",category,1,http://id.who.int/icd/entity/529603602,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
category,2,T88.0,XIX,Infection following immunization,category,1,http://id.who.int/icd/entity/529603602,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
category,2,T88.1,XIX,"Other complications following immunization, not elsewhere classified",category,2,http://id.who.int/icd/entity/286694084,http://id.who.int/icd/release/11/beta/mms/286694084/unspecified,NE80.Z,22,"Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified, unspecified",
category,2,T88.2,XIX,Shock due to anaesthesia,category,2,http://id.who.int/icd/entity/1164022950,http://id.who.int/icd/release/11/beta/mms/1164022950/unspecified,MG40.Z,21,"Shock, unspecified",
category,2,T88.3,XIX,Malignant hyperthermia due to anaesthesia,category,1,http://id.who.int/icd/entity/483464556,http://id.who.int/icd/release/11/beta/mms/483464556,NE86,22,Malignant hyperthermia due to anaesthesia,
category,2,T88.4,XIX,Failed or difficult intubation,category,1,http://id.who.int/icd/entity/1866434304,http://id.who.int/icd/release/11/beta/mms/1866434304,NE87,22,Failed or difficult intubation,
category,2,T88.5,XIX,Other complications of anaesthesia,category,1,http://id.who.int/icd/entity/529603602,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
category,2,T88.6,XIX,Anaphylactic shock due to adverse effect of correct drug or medicament properly administered,category,2,http://id.who.int/icd/entity/1200133657,http://id.who.int/icd/release/11/beta/mms/1200133657,4A84.1,04,Drug-induced anaphylaxis,
category,2,T88.7,XIX,Unspecified adverse effect of drug or medicament,category,1,http://id.who.int/icd/entity/1868408442,http://id.who.int/icd/release/11/beta/mms/1868408442,NE60,22,"Harmful effects of drugs, medicaments or biological substances, not elsewhere classified",
category,2,T88.8,XIX,"Other specified complications of surgical and medical care, not elsewhere classified",category,1,http://id.who.int/icd/entity/529603602,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
category,2,T88.9,XIX,"Complication of surgical and medical care, unspecified",category,1,http://id.who.int/icd/entity/383104340,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
block,1,T90-T98,XIX,"Sequelae of injuries, of poisoning and of other consequences of external causes",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,1,T90,XIX,Sequelae of injuries of head,category,1,http://id.who.int/icd/entity/452386362,http://id.who.int/icd/release/11/beta/mms/452386362/unspecified,NA0Z,22,"Injuries to the head, unspecified",
category,2,T90.0,XIX,Sequelae of superficial injury of head,category,2,http://id.who.int/icd/entity/103374449,http://id.who.int/icd/release/11/beta/mms/103374449/unspecified,NA00.Z,22,Superficial injury of unspecified part of head,
category,2,T90.1,XIX,Sequelae of open wound of head,category,2,http://id.who.int/icd/entity/1667404773,http://id.who.int/icd/release/11/beta/mms/1667404773/unspecified,NA01.Z,22,"Open wound of head, unspecified",
category,2,T90.2,XIX,Sequelae of fracture of skull and facial bones,category,2,http://id.who.int/icd/entity/399491868,http://id.who.int/icd/release/11/beta/mms/399491868/unspecified,NA02.Z,22,"Fracture of skull and facial bones, part unspecified",
category,2,T90.3,XIX,Sequelae of injury of cranial nerves,category,2,http://id.who.int/icd/entity/23764250,http://id.who.int/icd/release/11/beta/mms/23764250/unspecified,NA04.Z,22,"Injury of cranial nerves, unspecified",
category,2,T90.4,XIX,Sequelae of injury of eye and orbit,category,2,http://id.who.int/icd/entity/1679904912,http://id.who.int/icd/release/11/beta/mms/1679904912/unspecified,NA06.Z,22,"Injury of eye or orbit, unspecified",
category,2,T90.5,XIX,Sequelae of intracranial injury,category,2,http://id.who.int/icd/entity/277610609,http://id.who.int/icd/release/11/beta/mms/277610609/unspecified,NA07.Z,22,"Intracranial injury, unspecified",
category,2,T90.8,XIX,Sequelae of other specified injuries of head,category,1,http://id.who.int/icd/entity/452386362,http://id.who.int/icd/release/11/beta/mms/452386362/unspecified,NA0Z,22,"Injuries to the head, unspecified",
category,2,T90.9,XIX,Sequelae of unspecified injury of head,category,1,http://id.who.int/icd/entity/452386362,http://id.who.int/icd/release/11/beta/mms/452386362/unspecified,NA0Z,22,"Injuries to the head, unspecified",
category,1,T91,XIX,Sequelae of injuries of neck and trunk,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.0,XIX,Sequelae of superficial injury and open wound of neck and trunk,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.1,XIX,Sequelae of fracture of spine,category,1,http://id.who.int/icd/entity/869771751,http://id.who.int/icd/release/11/beta/mms/869771751,ND50,22,"Fracture of spine, level unspecified",
category,2,T91.2,XIX,Sequelae of other fracture of thorax and pelvis,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.3,XIX,Sequelae of injury of spinal cord,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.4,XIX,Sequelae of injury of intrathoracic organs,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.5,XIX,Sequelae of injury of intra-abdominal and pelvic organs,category,1,http://id.who.int/icd/entity/1489212950,http://id.who.int/icd/release/11/beta/mms/1489212950/unspecified,NB9Z,22,"Injuries to the abdomen, lower back, lumbar spine or pelvis, unspecified",
category,2,T91.8,XIX,Sequelae of other specified injuries of neck and trunk,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T91.9,XIX,Sequelae of unspecified injury of neck and trunk,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,1,T92,XIX,Sequelae of injuries of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.0,XIX,Sequelae of open wound of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.1,XIX,Sequelae of fracture of arm,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.2,XIX,Sequelae of fracture at wrist and hand level,category,2,http://id.who.int/icd/entity/1008825613,http://id.who.int/icd/release/11/beta/mms/1008825613/unspecified,NC53.Z,22,"Fracture at wrist or hand level, unspecified",
category,2,T92.3,XIX,"Sequelae of dislocation, sprain and strain of upper limb",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.4,XIX,Sequelae of injury of nerve of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.5,XIX,Sequelae of injury of muscle and tendon of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.6,XIX,Sequelae of crushing injury and traumatic amputation of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.8,XIX,Sequelae of other specified injuries of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T92.9,XIX,Sequelae of unspecified injury of upper limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,1,T93,XIX,Sequelae of injuries of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.0,XIX,Sequelae of open wound of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.1,XIX,Sequelae of fracture of femur,category,2,http://id.who.int/icd/entity/1810119958,http://id.who.int/icd/release/11/beta/mms/1810119958/unspecified,NC72.Z,22,"Fracture of femur, unspecified",
category,2,T93.2,XIX,Sequelae of other fractures of lower limb,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T93.3,XIX,"Sequelae of dislocation, sprain and strain of lower limb",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.4,XIX,Sequelae of injury of nerve of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.5,XIX,Sequelae of injury of muscle and tendon of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.6,XIX,Sequelae of crushing injury and traumatic amputation of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.8,XIX,Sequelae of other specified injuries of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T93.9,XIX,Sequelae of unspecified injury of lower limb,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,1,T94,XIX,Sequelae of injuries involving multiple and unspecified body regions,block,1,http://id.who.int/icd/entity/159081656,http://id.who.int/icd/release/11/beta/mms/159081656,,22,Injuries involving multiple body regions,
category,2,T94.0,XIX,Sequelae of injuries involving multiple body regions,block,1,http://id.who.int/icd/entity/159081656,http://id.who.int/icd/release/11/beta/mms/159081656,,22,Injuries involving multiple body regions,
category,2,T94.1,XIX,"Sequelae of injuries, not specified by body region",category,1,http://id.who.int/icd/entity/1121827324,http://id.who.int/icd/release/11/beta/mms/1121827324/unspecified,ND5Z,22,"Injuries to unspecified part of trunk, limb or body region, unspecified",
category,1,T95,XIX,"Sequelae of burns, corrosions and frostbite",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.0,XIX,"Sequelae of burn, corrosion and frostbite of head and neck",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.1,XIX,"Sequelae of burn, corrosion and frostbite of trunk",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.2,XIX,"Sequelae of burn, corrosion and frostbite of upper limb",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.3,XIX,"Sequelae of burn, corrosion and frostbite of lower limb",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.4,XIX,Sequelae of burn and corrosion classifiable only according to extent of body surface involved,block,3,http://id.who.int/icd/entity/1605092722,http://id.who.int/icd/release/11/beta/mms/1605092722,,X,Burns classified according to extent of body surface involved,
category,2,T95.8,XIX,"Sequelae of other specified burn, corrosion and frostbite",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,2,T95.9,XIX,"Sequelae of unspecified burn, corrosion and frostbite",category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
category,1,T96,XIX,"Sequelae of poisoning by drugs, medicaments and biological substances",category,1,http://id.who.int/icd/entity/1868408442,http://id.who.int/icd/release/11/beta/mms/1868408442,NE60,22,"Harmful effects of drugs, medicaments or biological substances, not elsewhere classified",
category,1,T97,XIX,Sequelae of toxic effects of substances chiefly nonmedicinal as to source,category,1,http://id.who.int/icd/entity/1119330136,http://id.who.int/icd/release/11/beta/mms/1119330136,NE61,22,"Harmful effects of or exposure to noxious substances, chiefly nonmedicinal as to source, not elsewhere classified",
category,1,T98,XIX,Sequelae of other and unspecified effects of external causes,category,1,http://id.who.int/icd/entity/435227771,http://id.who.int/icd/release/11/beta/mms/435227771/unspecified,NF2Z,22,"Unspecified injury, poisoning or certain other consequences of external causes",
category,2,T98.0,XIX,Sequelae of effects of foreign body entering through natural orifice,category,1,http://id.who.int/icd/entity/1237810616,http://id.who.int/icd/release/11/beta/mms/1237810616/unspecified,ND7Z,22,"Effects of foreign body entering through natural orifice, unspecified",
category,2,T98.1,XIX,Sequelae of other and unspecified effects of external causes,category,1,http://id.who.int/icd/entity/609351978,http://id.who.int/icd/release/11/beta/mms/609351978/unspecified,NF0Z,22,Unspecified effects of external causes,
category,2,T98.2,XIX,Sequelae of certain early complications of trauma,category,1,http://id.who.int/icd/entity/716675709,http://id.who.int/icd/release/11/beta/mms/716675709,NF0A,22,"Certain early complications of trauma, not elsewhere classified",
category,2,T98.3,XIX,"Sequelae of complications of surgical and medical care, not elsewhere classified",category,1,http://id.who.int/icd/entity/383104340,http://id.who.int/icd/release/11/beta/mms/383104340/unspecified,NE8Z,22,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",
chapter,1,XX,XX,External causes of morbidity and mortality,category,1,http://id.who.int/icd/entity/850137482,http://id.who.int/icd/release/11/beta/mms/850137482/unspecified,PL2Z,23,"External causes of morbidity or mortality, unspecified",
block,1,V01-X59,XX,Accidents,category,1,http://id.who.int/icd/entity/980862652,http://id.who.int/icd/release/11/beta/mms/980862652/unspecified,PB6Z,23,Unspecified unintentional cause of morbidity or mortality,
block,2,V01-V99,XX,Transport accidents,category,1,http://id.who.int/icd/entity/980862652,http://id.who.int/icd/release/11/beta/mms/980862652/unspecified,PB6Z,23,Unspecified unintentional cause of morbidity or mortality,
block,3,V01-V09,XX,Pedestrian injured in transport accident,category,1,http://id.who.int/icd/entity/1114138453,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
category,1,V01,XX,Pedestrian injured in collision with pedal cycle,category,1,http://id.who.int/icd/entity/1164216858,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00&XE9EE,23,Unintentional land transport traffic event injuring a pedestrian / Exposure to land transport on-road injury event,
modifiedcategory,2,V01.0,XX,Pedestrian injured in collision with pedal cycle : nontraffic accident,category,1,http://id.who.int/icd/entity/1239219156,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10&XE8TM,23,Unintentional land transport nontraffic event injuring a pedestrian / Exposure to land transport off-road injury event,
modifiedcategory,2,V01.1,XX,Pedestrian injured in collision with pedal cycle : traffic accident,category,1,http://id.who.int/icd/entity/748107330,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00&XE9EE,23,Unintentional land transport traffic event injuring a pedestrian / Exposure to land transport on-road injury event,
modifiedcategory,2,V01.9,XX,Pedestrian injured in collision with pedal cycle : unspecified whether traffic or nontraffic accident,category,1,http://id.who.int/icd/entity/571519128,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V02,XX,Pedestrian injured in collision with two- or three-wheeled motor vehicle,category,1,http://id.who.int/icd/entity/835312357,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V02.0,XX,Pedestrian injured in collision with two- or three-wheeled motor vehicle : nontraffic accident,category,1,http://id.who.int/icd/entity/1213946860,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
modifiedcategory,2,V02.1,XX,Pedestrian injured in collision with two- or three-wheeled motor vehicle : traffic accident,category,1,http://id.who.int/icd/entity/756061822,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V02.9,XX,Pedestrian injured in collision with two- or three-wheeled motor vehicle : unspecified whether traffic or nontraffic accident,category,1,http://id.who.int/icd/entity/597102760,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V03,XX,"Pedestrian injured in collision with car, pick-up truck or van",category,1,http://id.who.int/icd/entity/1417811825,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V03.0,XX,"Pedestrian injured in collision with car, pick-up truck or van : nontraffic accident",category,1,http://id.who.int/icd/entity/1420006251,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
modifiedcategory,2,V03.1,XX,"Pedestrian injured in collision with car, pick-up truck or van : traffic accident",category,1,http://id.who.int/icd/entity/837312255,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V03.9,XX,"Pedestrian injured in collision with car, pick-up truck or van : unspecified whether traffic or nontraffic accident",category,1,http://id.who.int/icd/entity/1064294441,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V04,XX,Pedestrian injured in collision with heavy transport vehicle or bus,category,1,http://id.who.int/icd/entity/661423333,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V04.0,XX,Pedestrian injured in collision with heavy transport vehicle or bus : nontraffic accident,category,1,http://id.who.int/icd/entity/1876615723,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
modifiedcategory,2,V04.1,XX,Pedestrian injured in collision with heavy transport vehicle or bus : traffic accident,category,1,http://id.who.int/icd/entity/177287103,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V04.9,XX,Pedestrian injured in collision with heavy transport vehicle or bus : unspecified whether traffic or nontraffic accident,category,1,http://id.who.int/icd/entity/68594025,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V05,XX,Pedestrian injured in collision with railway train or railway vehicle,category,1,http://id.who.int/icd/entity/1109870961,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00&XE9EE,23,Unintentional land transport traffic event injuring a pedestrian / Exposure to land transport on-road injury event,
modifiedcategory,2,V05.0,XX,Pedestrian injured in collision with railway train or railway vehicle : nontraffic accident,category,1,http://id.who.int/icd/entity/1931618986,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10&XE8TM,23,Unintentional land transport nontraffic event injuring a pedestrian / Exposure to land transport off-road injury event,
modifiedcategory,2,V05.1,XX,Pedestrian injured in collision with railway train or railway vehicle : traffic accident,category,1,http://id.who.int/icd/entity/376039232,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00&XE9EE,23,Unintentional land transport traffic event injuring a pedestrian / Exposure to land transport on-road injury event,
modifiedcategory,2,V05.9,XX,Pedestrian injured in collision with railway train or railway vehicle : unspecified whether traffic or nontraffic accident,category,1,http://id.who.int/icd/entity/418275818,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V06,XX,Pedestrian injured in collision with other nonmotor vehicle,category,1,http://id.who.int/icd/entity/915020174,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V06.0,XX,Pedestrian injured in collision with other nonmotor vehicle : nontraffic accident,category,1,http://id.who.int/icd/entity/1923451542,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
modifiedcategory,2,V06.1,XX,Pedestrian injured in collision with other nonmotor vehicle : traffic accident,category,1,http://id.who.int/icd/entity/401491712,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
modifiedcategory,2,V06.9,XX,Pedestrian injured in collision with other nonmotor vehicle : unspecified whether traffic or nontraffic accident,category,1,http://id.who.int/icd/entity/426361302,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
category,1,V09,XX,Pedestrian injured in other and unspecified transport accidents,category,1,http://id.who.int/icd/entity/1273171148,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
category,2,V09.0,XX,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,category,1,http://id.who.int/icd/entity/1923451542,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
category,2,V09.1,XX,Pedestrian injured in unspecified nontraffic accident,category,1,http://id.who.int/icd/entity/1500157118,http://id.who.int/icd/release/11/beta/mms/1595005935,PA10,23,Unintentional land transport nontraffic event injuring a pedestrian,
category,2,V09.2,XX,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,category,1,http://id.who.int/icd/entity/1273171148,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
category,2,V09.3,XX,Pedestrian injured in unspecified traffic accident,category,1,http://id.who.int/icd/entity/1273171148,http://id.who.int/icd/release/11/beta/mms/1114138453,PA00,23,Unintentional land transport traffic event injuring a pedestrian,
category,2,V09.9,XX,Pedestrian injured in unspecified transport accident,category,1,http://id.who.int/icd/entity/1517956415,http://id.who.int/icd/release/11/beta/mms/1517956415,PA20,23,Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian,
block,3,V10-V19,XX,Pedal cyclist injured in transport accident,category,1,http://id.who.int/icd/entity/1366178730,http://id.who.int/icd/release/11/beta/mms/1366178730,PA02,23,Unintentional land transport traffic event injuring a pedal cyclist,
category,1,V10,XX,Pedal cyclist injured in collision with pedestrian or animal,category,1,http://id.who.int/icd/entity/2011828119,http://id.who.int/icd/release/11/beta/mms/1366178730,PA02&XE9EE,23,Unintentional land transport traffic event injuring a pedal cyclist / Exposure to land transport on-road injury event,
modifiedcategory,2,V10.0,XX,Pedal cyclist injured in collision with pedestrian or animal : driver injured in nontraffic accident,category,1,http://id.who.int/icd/entity/1161695334,http://id.who.int/icd/release/11/beta/mms/1877903899,PA12,23,Unintentional land transport nontraffic event injuring a pedal cyclist,
modifiedcategory,2,V10.1,XX,Pedal cyclist injured in collision with pedestrian or animal : passenger injured in nontraffic accident,category,1,http://id.who.int/icd/entity/544595440,http://id.who.int/icd/release/11/beta/mms/1877903899,PA12,23,Unintentional land transport nontraffic event injuring a pedal cyclist,
modifiedcategory,2,V10.2,XX,Pedal cyclist injured in collision with pedestrian or animal : unspecified pedal cyclist injured in nontraffic accident,category,1,http://id.who.int/icd/entity/1423478031,http://id.who.int/icd/release/11/beta/mms/1877903899,PA12,23,Unintentional land transport nontraffic event injuring a pedal cyclist,
