"","coding","X","Unnamed..0","Unnamed..0.1","trait_type","phenocode","pheno_sex","modifier","description","description_more","coding_description","category","n_cases_full_cohort_both_sexes","n_cases_full_cohort_females","n_cases_full_cohort_males","pops","num_pops","n_cases_AFR","n_cases_AMR","n_cases_CSA","n_cases_EAS","n_cases_EUR","n_cases_MID","n_controls_AFR","n_controls_AMR","n_controls_CSA","n_controls_EAS","n_controls_EUR","n_controls_MID","saige_heritability_AFR","saige_heritability_AMR","saige_heritability_CSA","saige_heritability_EAS","saige_heritability_EUR","saige_heritability_MID","lambda_gc_AFR","lambda_gc_AMR","lambda_gc_CSA","lambda_gc_EAS","lambda_gc_EUR","lambda_gc_MID","filename","filename_tabix","aws_link","aws_link_tabix","wget","wget_tabix","size_in_bytes","size_in_bytes_tabix","md5_hex","md5_hex_tabix","phenocode_annotate_lst","category_manual","coding_description.1","new_pheno_annot","AB_ICD10"
"59","1459",59,59,349,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","colitis/not crohns or ulcerative colitis","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1226,638,588,"EUR",1,NA,NA,NA,NA,1089,NA,NA,NA,NA,NA,419384,NA,NA,NA,NA,NA,0.13944,NA,NA,NA,NA,NA,1.0182,NA,"categorical-20002-both_sexes-1459.tsv.bgz","categorical-20002-both_sexes-1459.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1459.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1459.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1459.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1459.tsv.bgz.tbi",538021622,1751811,"72c2816b944daa48e780f6d5bb7c24e1","9d62c223cc311a0b644ca10f60433156","CA_Medical_conditions_h0.13944_n1226","Medical conditions","colitis/not crohns or ulcerative colitis","CA_colitis_not_crohns_or_ulcerative_colitis_h0.13944_n1226","K52"
"60","1462",60,60,352,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","crohns disease","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1431,826,605,"EUR",1,NA,NA,NA,NA,1275,NA,NA,NA,NA,NA,419198,NA,NA,NA,NA,NA,0.23849,NA,NA,NA,NA,NA,1.0302,NA,"categorical-20002-both_sexes-1462.tsv.bgz","categorical-20002-both_sexes-1462.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1462.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1462.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1462.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1462.tsv.bgz.tbi",539351382,1751991,"b93a50b50c93d211074c538bb8d72f7b","79ff1f8a4d3a586421a063f7fee2a23e","CA_Medical_conditions_h0.23849_n1431","Medical conditions","crohns disease","CA_crohns_disease_h0.23849_n1431","K50"
"61","1471",61,61,361,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","atrial fibrillation","UK Biobank Assessment Centre > Verbal interview > Medical conditions",3526,1110,2416,"EUR",1,NA,NA,NA,NA,3240,NA,NA,NA,NA,NA,417233,NA,NA,NA,NA,NA,0.14715,NA,NA,NA,NA,NA,1.0553,NA,"categorical-20002-both_sexes-1471.tsv.bgz","categorical-20002-both_sexes-1471.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1471.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1471.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1471.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1471.tsv.bgz.tbi",544994065,1751980,"74898fa3140e80b2d3e5d6d8decd1d63","e6e913c6b60123be8fa9273df418224a","CA_Medical_conditions_h0.14715_n3526","Medical conditions","atrial fibrillation","CA_atrial_fibrillation_h0.14715_n3526","I48"
"62","1478",62,62,367,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","cervical spondylosis","UK Biobank Assessment Centre > Verbal interview > Medical conditions",3349,2131,1218,"EUR",1,NA,NA,NA,NA,3044,NA,NA,NA,NA,NA,417429,NA,NA,NA,NA,NA,0.085936,NA,NA,NA,NA,NA,1.0218,NA,"categorical-20002-both_sexes-1478.tsv.bgz","categorical-20002-both_sexes-1478.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1478.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1478.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1478.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1478.tsv.bgz.tbi",544802111,1752000,"76a7ea9b8713446b4e276612de73242f","2d357db92792962ea63f24258bdcf0b6","CA_Medical_conditions_h0.08594_n3349","Medical conditions","cervical spondylosis","CA_cervical_spondylosis_h0.08594_n3349","M47"
"63","1485",63,63,370,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","irregular heart beat","UK Biobank Assessment Centre > Verbal interview > Medical conditions",730,370,360,"EUR",1,NA,NA,NA,NA,638,NA,NA,NA,NA,NA,419835,NA,NA,NA,NA,NA,0.20834,NA,NA,NA,NA,NA,1.0095,NA,"categorical-20002-both_sexes-1485.tsv.bgz","categorical-20002-both_sexes-1485.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1485.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1485.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1485.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1485.tsv.bgz.tbi",532928804,1751995,"97428b8bd875dbf8d142c6aad2f67463","56db48c43b392f177e2ecce356b08473","CA_Medical_conditions_h0.20834_n730","Medical conditions","irregular heart beat","CA_irregular_heart_beat_h0.20834_n730","I48"
"64","1494",64,64,373,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","varicose veins","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1711,1120,591,"EUR",1,NA,NA,NA,NA,1510,NA,NA,NA,NA,NA,418963,NA,NA,NA,NA,NA,0.2291,NA,NA,NA,NA,NA,1.0428,NA,"categorical-20002-both_sexes-1494.tsv.bgz","categorical-20002-both_sexes-1494.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1494.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1494.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1494.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1494.tsv.bgz.tbi",540526260,1752044,"c96238cf9f3a0cb06e647d7482cb09f6","b81471485773696dd47eb75a5faed135","CA_Medical_conditions_h0.22910_n1711","Medical conditions","varicose veins","CA_varicose_veins_h0.22910_n1711","I83"
"65","1500",65,65,377,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","vertigo","UK Biobank Assessment Centre > Verbal interview > Medical conditions",563,403,160,"EUR",1,NA,NA,NA,NA,480,NA,NA,NA,NA,NA,419993,NA,NA,NA,NA,NA,0.079778,NA,NA,NA,NA,NA,0.96917,NA,"categorical-20002-both_sexes-1500.tsv.bgz","categorical-20002-both_sexes-1500.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1500.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1500.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1500.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1500.tsv.bgz.tbi",529788338,1751270,"663e0bcf02229383ff3ffb24ec96da74","5a34e42f4cabd658ac602035d8c939c1","CA_Medical_conditions_h0.07978_n563","Medical conditions","vertigo","CA_vertigo_h0.07978_n563","R42"
"66","1513",66,66,387,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","inguinal hernia","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1955,180,1775,"EUR",1,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,418763,NA,NA,NA,NA,NA,0.082678,NA,NA,NA,NA,NA,1.0111,NA,"categorical-20002-both_sexes-1513.tsv.bgz","categorical-20002-both_sexes-1513.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1513.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1513.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1513.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1513.tsv.bgz.tbi",541608831,1751609,"42275d4db3795430b79d6d09c1807f4a","bc40de2233e1cb91bcafdc1d34b51dfb","CA_Medical_conditions_h0.08268_n1955","Medical conditions","inguinal hernia","CA_inguinal_hernia_h0.08268_n1955","K40"
"67","1529",67,67,393,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","dry eyes","UK Biobank Assessment Centre > Verbal interview > Medical conditions",725,561,164,"EUR",1,NA,NA,NA,NA,603,NA,NA,NA,NA,NA,419870,NA,NA,NA,NA,NA,0.2097,NA,NA,NA,NA,NA,1.0236,NA,"categorical-20002-both_sexes-1529.tsv.bgz","categorical-20002-both_sexes-1529.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1529.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1529.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1529.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1529.tsv.bgz.tbi",532467100,1751715,"243d3f62013df7ab04a3db98617c835a","f4e4175ddbc50d94bcd5775a9d86c766","CA_Medical_conditions_h0.20970_n725","Medical conditions","dry eyes","CA_dry_eyes_h0.20970_n725","H04"
"68","1532",68,68,395,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","disc problem","UK Biobank Assessment Centre > Verbal interview > Medical conditions",421,209,212,"EUR",1,NA,NA,NA,NA,363,NA,NA,NA,NA,NA,420110,NA,NA,NA,NA,NA,0.17779,NA,NA,NA,NA,NA,0.98633,NA,"categorical-20002-both_sexes-1532.tsv.bgz","categorical-20002-both_sexes-1532.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1532.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1532.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1532.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1532.tsv.bgz.tbi",526419506,1751111,"a3c07064dd804f90025e8fac1e8c2055","18c98a4c7846030262be9ee578bbff1a","CA_Medical_conditions_h0.17779_n421","Medical conditions","disc problem","CA_disc_problem_h0.17779_n421","UNC"
"69","1533",69,69,396,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","disc degeneration","UK Biobank Assessment Centre > Verbal interview > Medical conditions",845,472,373,"EUR",1,NA,NA,NA,NA,749,NA,NA,NA,NA,NA,419724,NA,NA,NA,NA,NA,0.13913,NA,NA,NA,NA,NA,1.0052,NA,"categorical-20002-both_sexes-1533.tsv.bgz","categorical-20002-both_sexes-1533.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1533.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1533.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1533.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1533.tsv.bgz.tbi",534446226,1751706,"c977cd0752a407b1ade5b51b5f601193","5285f2f8d20ae7932e29adbd9c5a7edb","CA_Medical_conditions_h0.13913_n845","Medical conditions","disc degeneration","CA_disc_degeneration_h0.13913_n845","M50"
"70","1541",70,70,403,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","carpal tunnel syndrome","UK Biobank Assessment Centre > Verbal interview > Medical conditions",812,599,213,"EUR",1,NA,NA,NA,NA,697,NA,NA,NA,NA,NA,419776,NA,NA,NA,NA,NA,0.054211,NA,NA,NA,NA,NA,1.0065,NA,"categorical-20002-both_sexes-1541.tsv.bgz","categorical-20002-both_sexes-1541.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1541.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1541.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1541.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1541.tsv.bgz.tbi",534232754,1751804,"fb643cf6c4a8ae218c5ed6d4ac868d13","185b8d15be770f1238006f96e05d84ce","CA_Medical_conditions_h0.05421_n812","Medical conditions","carpal tunnel syndrome","CA_carpal_tunnel_syndrome_h0.05421_n812","G56"
"71","1548",71,71,407,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","acne/acne vulgaris","UK Biobank Assessment Centre > Verbal interview > Medical conditions",291,162,129,"EUR",1,NA,NA,NA,NA,246,NA,NA,NA,NA,NA,420227,NA,NA,NA,NA,NA,0.14887,NA,NA,NA,NA,NA,0.983,NA,"categorical-20002-both_sexes-1548.tsv.bgz","categorical-20002-both_sexes-1548.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1548.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1548.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1548.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1548.tsv.bgz.tbi",520685900,1751037,"db1a18794dc9e84caec03dd8b3b765e2","55c8f81ebbe641dc803c6c35904550c8","CA_Medical_conditions_h0.14887_n291","Medical conditions","acne/acne vulgaris","CA_acne_acne_vulgaris_h0.14887_n291","L70"
"72","1561",72,72,410,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","raynaud's phenomenon/disease","UK Biobank Assessment Centre > Verbal interview > Medical conditions",498,384,114,"EUR",1,NA,NA,NA,NA,437,NA,NA,NA,NA,NA,420036,NA,NA,NA,NA,NA,0.080523,NA,NA,NA,NA,NA,1.0215,NA,"categorical-20002-both_sexes-1561.tsv.bgz","categorical-20002-both_sexes-1561.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1561.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1561.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1561.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1561.tsv.bgz.tbi",528717122,1751440,"cb4834937732fcd567ebfb43f93ba0de","943c10559dc4d35f3e82cee2fa01b43e","CA_Medical_conditions_h0.08052_n498","Medical conditions","raynaud's phenomenon/disease","CA_raynaud's_phenomenon_disease_h0.08052_n498","I73"
"73","1568",73,73,414,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","measles / morbillivirus","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1564,874,690,"EUR",1,NA,NA,NA,NA,1412,NA,NA,NA,NA,NA,419061,NA,NA,NA,NA,NA,0.083582,NA,NA,NA,NA,NA,1.0307,NA,"categorical-20002-both_sexes-1568.tsv.bgz","categorical-20002-both_sexes-1568.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1568.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1568.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1568.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1568.tsv.bgz.tbi",540056375,1751922,"3c2ef748695507f696757e1e973c088a","f44501b579694f97fc46b2fa13bf28f5","CA_Medical_conditions_h0.08358_n1564","Medical conditions","measles / morbillivirus","CA_measles_morbillivirus_h0.08358_n1564","B05"
"74","1570",74,74,416,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","rubella / german measles","UK Biobank Assessment Centre > Verbal interview > Medical conditions",561,357,204,"EUR",1,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,419973,NA,NA,NA,NA,NA,0.20903,NA,NA,NA,NA,NA,0.99166,NA,"categorical-20002-both_sexes-1570.tsv.bgz","categorical-20002-both_sexes-1570.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1570.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1570.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1570.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1570.tsv.bgz.tbi",529464099,1751221,"f3f7b915b6b71840a892c7c4868da331","45b7d1215e1170848fbb9d200c8d9532","CA_Medical_conditions_h0.20903_n561","Medical conditions","rubella / german measles","CA_rubella_german_measles_h0.20903_n561","B06"
