trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,41251,both_sexes,1001,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Usual Place of residence: Living with relatives,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-1001.tsv.bgz.tbi,12715,6878,5837,"CSA,EUR",2,,,96,,11087,,,,8743,,407429,,,,0.2974,,0.12801,,,,0.96912,,1.1136,,categorical-41251-both_sexes-1001.tsv.bgz,categorical-41251-both_sexes-1001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-1001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-1001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-1001.tsv.bgz.tbi,1148317713,1940728,a7cf59879cb34dfe7f644c314919967b,2bd5c794eb496165f2072207baf295d1,CA__Summary_Administration_h0.12801_n12715,,1,CA_Administration_h0.12801,1.1,h2_z_insignificant,,0.0034,not_found,1
categorical,41251,both_sexes,1002,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Usual Place of residence: Living alone,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-1002.tsv.bgz.tbi,2610,1540,1070,EUR,1,,,,,2246,,,,,,416248,,,,,,0.15386,,,,,,1.0506,,categorical-41251-both_sexes-1002.tsv.bgz,categorical-41251-both_sexes-1002.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-1002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-1002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-1002.tsv.bgz.tbi,541973974,1752079,ce509b42786cb4b3b603302af1d9f6b7,e18d076e7420a46b69a0124b6f6e11ab,CA_Summary_Administration_h0.15386_n2610,Y92.1,1,CA_Administration_h0.15386,1.03,h2_z_insignificant,,-0.0012,not_found,1
categorical,41251,both_sexes,6000,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Transfer within NHS provider,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6000.tsv.bgz.tbi,5881,2727,3154,EUR,1,,,,,5179,,,,,,413318,,,,,,0.14692,,,,,,1.0595,,categorical-41251-both_sexes-6000.tsv.bgz,categorical-41251-both_sexes-6000.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6000.tsv.bgz.tbi,545967569,1752133,e44dbe62d628732918ef25572b9f8019,ab889d8e984efa366c581b49cadb52bc,CA_Summary_Administration_h0.14692_n5881,Y07.510,1,CA_Administration_h0.14692,1.05,h2_z_insignificant,,0.0043,not_found,1
categorical,41251,both_sexes,6004,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Transfer within NHS provider: Surgical specialty,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6004.tsv.bgz.tbi,1302,597,705,EUR,1,,,,,1136,,,,,,417352,,,,,,0.31389,,,,,,0.96566,,categorical-41251-both_sexes-6004.tsv.bgz,categorical-41251-both_sexes-6004.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6004.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6004.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6004.tsv.bgz.tbi,537318226,1751919,42464a6e9ae365727889c52b88b1b87b,a95e5ac36266587ce2dbaa1c6fa3346c,CA_Summary_Administration_h0.31389_n1302,Y07.510,1,CA_Administration_h0.31389,0.955,h2_z_insignificant,,0.0029,not_found,1
categorical,41251,both_sexes,6005,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Transfer within NHS provider: Medical specialty,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6005.tsv.bgz.tbi,2255,960,1295,EUR,1,,,,,1941,,,,,,416549,,,,,,0.15569,,,,,,1.041,,categorical-41251-both_sexes-6005.tsv.bgz,categorical-41251-both_sexes-6005.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6005.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6005.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6005.tsv.bgz.tbi,540647615,1752014,72b9c1a0fb2c547fbf38686f6423e734,2ef3313f7335101aa56d0170b1661256,CA_Summary_Administration_h0.15569_n2255,Z02.79,1,CA_Administration_h0.15569,1.03,h2_z_insignificant,,0.0012,not_found,1
categorical,41251,both_sexes,8002,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Other hospital: Non-NHS,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-8002.tsv.bgz.tbi,789,390,399,EUR,1,,,,,705,,,,,,417787,,,,,,0.10684,,,,,,0.98981,,categorical-41251-both_sexes-8002.tsv.bgz,categorical-41251-both_sexes-8002.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-8002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-8002.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-8002.tsv.bgz.tbi,534140863,1751630,8b995e335ac3d699ac573b20bf50e5af,45e2a94487951b78c6bd8fabab43e8aa,CA_Summary_Administration_h0.10684_n789,L98.498,1,CA_Administration_h0.10684,0.997,h2_z_insignificant,,-0.0008,not_found,1
categorical,41248,both_sexes,6001,,Destinations on discharge from hospital (recoded),"This field is a summary of the distinct destination on discharge codes a participant has had recorded in their hospital inpatient records. Destination on discharge identifies whether a patient was due to return to their usual place of residence on leaving hospital, or whether they were due to go elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISDEST_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.","Transfer within NHS provider: General ward, young physically disabled, A&E",Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-6001.tsv.bgz.tbi,460,204,256,EUR,1,,,,,420,,,,,,411660,,,,,,0.31485,,,,,,1.002,,categorical-41248-both_sexes-6001.tsv.bgz,categorical-41248-both_sexes-6001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-6001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-6001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-6001.tsv.bgz.tbi,528036672,1751738,6cd1dfcb9cd7fe1645f3dfa9be4b3fc9,750c463a9f54fd88094d98817cbe41fa,CA_Summary_Administration_h0.31485_n460,,1,CA_Administration_h0.31485,0.99,h2_z_insignificant,,-0.0007,not_found,1
categorical,41251,both_sexes,6001,,Sources of admission to hospital (recoded),"This field is a summary of the distinct source of admission codes a participant has had recorded in their hospital inpatient records. Source of admission identifies whether a patient came to the hospital from their usual place of residence or elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMISORC_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.","Transfer within NHS provider: general ward, young physically disabled, A&E",Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6001.tsv.bgz.tbi,1650,743,907,EUR,1,,,,,1465,,,,,,417022,,,,,,0.19551,,,,,,1.0372,,categorical-41251-both_sexes-6001.tsv.bgz,categorical-41251-both_sexes-6001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41251-both_sexes-6001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41251-both_sexes-6001.tsv.bgz.tbi,539788111,1751814,b1b832c04109bc4c4f5314fb5617d252,3f7a56cfdc9ae41fa591f8eb419a61b2,CA_Summary_Administration_h0.19551_n1650,,1,CA_Administration_h0.19551,1.03,h2_z_insignificant,,0.0032,not_found,1
categorical,41246,both_sexes,2470,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Respiratory Medicine,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2470.tsv.bgz.tbi,2081,939,1142,EUR,1,,,,,1834,,,,,,400950,,,,,,0.19084,,,,,,1.0046,,categorical-41246-both_sexes-2470.tsv.bgz,categorical-41246-both_sexes-2470.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2470.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-2470.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-2470.tsv.bgz.tbi,540774765,1751875,8bfac30015ea2bf45ffa5001fc164e71,481a750101cfa8ca43cde78b58302237,CA_Summary_Administration_h0.19084_n2081,R09.2,0,CA_Treatment_speciality_consultant_respiratory_medicine_h0.19084,1.02,h2_z_insignificant,,0.0011,not_found,1
categorical,41248,both_sexes,7001,,Destinations on discharge from hospital (recoded),"This field is a summary of the distinct destination on discharge codes a participant has had recorded in their hospital inpatient records. Destination on discharge identifies whether a patient was due to return to their usual place of residence on leaving hospital, or whether they were due to go elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISDEST_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.","Nursing, residential care, group home: NHS",Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-7001.tsv.bgz.tbi,821,407,414,EUR,1,,,,,709,,,,,,411439,,,,,,0.23129,,,,,,0.99629,,categorical-41248-both_sexes-7001.tsv.bgz,categorical-41248-both_sexes-7001.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-7001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-7001.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-7001.tsv.bgz.tbi,534220774,1752010,484bf255f04e11d7811374855a8ea87a,2202d4f574ad5b65c17ba916188c1c5a,CA_Summary_Administration_h0.23129_n821,,1,CA_Administration_h0.23129,1.03,h2_z_insignificant,,-0.002,not_found,1
categorical,41248,both_sexes,7003,,Destinations on discharge from hospital (recoded),"This field is a summary of the distinct destination on discharge codes a participant has had recorded in their hospital inpatient records. Destination on discharge identifies whether a patient was due to return to their usual place of residence on leaving hospital, or whether they were due to go elsewhere.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field DISDEST_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.","Nursing, residential care, group home: Non-NHS",Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-7003.tsv.bgz.tbi,896,408,488,EUR,1,,,,,807,,,,,,411341,,,,,,0.066299,,,,,,1.0082,,categorical-41248-both_sexes-7003.tsv.bgz,categorical-41248-both_sexes-7003.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-7003.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41248-both_sexes-7003.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41248-both_sexes-7003.tsv.bgz.tbi,535567652,1751690,dffdeb08a94cb581671a0d57e70e9e96,989c128c67b2008e14162fe8eaa3a8f0,CA_Summary_Administration_h0.06630_n896,,1,CA_Administration_h0.06630,1.04,h2_z_insignificant,,0.0026,not_found,1
categorical,41229,both_sexes,5QF,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",BERKSHIRE WEST PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QF.tsv.bgz.tbi,7930,4458,3472,"AFR,CSA,EAS,EUR",4,102,,107,53,6953,,6534,,8769,2656,413578,,0,,0.12326,0.092511,0.12421,,1.0353,,1.0269,0.97078,1.066,,categorical-41229-both_sexes-5QF.tsv.bgz,categorical-41229-both_sexes-5QF.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QF.tsv.bgz.tbi,1829952032,2119287,ab8370cb867c3a4033ade47c38d7a8b5,12e918702ee442cd3d1cc9f32f1331bf,CA__Summary_Administration_h0.12421_n7930,,1,CA_Administration_h0.12421,1.05,h2_z_insignificant,,-0.0004,not_found,1
categorical,41229,both_sexes,5QG,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",BERKSHIRE EAST PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QG.tsv.bgz.tbi,3920,2099,1821,"CSA,EUR",2,,,122,,3327,,,,8754,,417204,,,,0.064778,,0.083068,,,,1.0204,,1.0645,,categorical-41229-both_sexes-5QG.tsv.bgz,categorical-41229-both_sexes-5QG.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QG.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QG.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QG.tsv.bgz.tbi,1118481267,1932884,419c7e02a32a6e22672797d4e4639e78,9c49e101addc933ecd3d03a2a21db233,CA__Summary_Administration_h0.08307_n3920,,1,CA_Administration_h0.08307,1.07,h2_z_insignificant,,0.0003,not_found,1
categorical,41229,both_sexes,5PH,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",NORTH STAFFORDSHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5PH.tsv.bgz.tbi,4617,2267,2350,EUR,1,,,,,4318,,,,,,416213,,,,,,0.31822,,,,,,1.0957,,categorical-41229-both_sexes-5PH.tsv.bgz,categorical-41229-both_sexes-5PH.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5PH.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5PH.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5PH.tsv.bgz.tbi,545513044,1752388,5d85b2246e082ac6de5ef53c6e7ac6f5,bf9f95a6199fc4c4c7e1c51301bf20ed,CA_Summary_Administration_h0.31822_n4617,T63.06,1,CA_Administration_h0.31822,1.09,h2_z_insignificant,,-0.0005,not_found,1
categorical,41229,both_sexes,5PK,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",SOUTH STAFFORDSHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5PK.tsv.bgz.tbi,1568,880,688,EUR,1,,,,,1461,,,,,,419070,,,,,,0.31732,,,,,,1.0372,,categorical-41229-both_sexes-5PK.tsv.bgz,categorical-41229-both_sexes-5PK.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5PK.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5PK.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5PK.tsv.bgz.tbi,540132221,1752104,e60d79a8807951ef1a008469624db6ee,bc79c19c131bcf95bd0c95dc9346eab7,CA_Summary_Administration_h0.31732_n1568,T63.06,1,CA_Administration_h0.31732,1.04,h2_z_insignificant,,0.0021,not_found,1
